"Country" "Country_Code" "Indicator" "Indicator_Code" "1980" "1981" "1982" "1983" "1984" "1985" "1986" "1987" "1988" "1989" "1990" "1991" "1992" "1993" "1994" "1995" "1996" "1997" "1998" "1999" "2000" "2001" "2002" "2003" "2004" "2005" "2006" "2007" "2008" "2009" "2010" "2011" "2012" "2013" "2014" "2015" "Classification"
"849" "South Africa" "ZAF" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" 3.809635884 -5.554383015 -4.263530245 -0.364045993 -2.22094398 3.267456166 3.368681475 4.75232146 2.141119453 1.162112036 1.342732173 1.12883748 1.471748135 2.087077329 0.021194991 -1.603784447 -1.13692377 -1.459737306 -1.596179092 -0.494208331 -0.139743358 0.281970221 0.874058942 -0.87960858 -2.805742739 -3.109490488 -4.445465318 -5.400935734 -5.722655895 -2.671795917 -1.463234007 -2.237850062 -5.125793605 -5.902086041 -5.324958663 -4.382694794 0
"850" "South Africa" "ZAF" "GDP (current US$)" "NY.GDP.MKTP.CD" 82984078069 89629496833 82696902010 88786580363 87880468269 69208451593 82107924006 1.07415e+11 1.18332e+11 1.28903e+11 1.15553e+11 1.23943e+11 1.34545e+11 1.3431e+11 1.39752e+11 1.5546e+11 1.47608e+11 1.52586e+11 1.37774e+11 1.36632e+11 1.36362e+11 1.21516e+11 1.15482e+11 1.75257e+11 2.28594e+11 2.57773e+11 2.71638e+11 2.99416e+11 2.8677e+11 2.95936e+11 3.75349e+11 4.16419e+11 3.96328e+11 3.66624e+11 3.50851e+11 3.17407e+11 0
"851" "South Africa" "ZAF" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" 4.600185067 5.066365449 5.77489356 6.729035245 7.501364135 8.762732235 10.26574404 11.75212102 13.53248175 15.86338697 18.31858309 21.18580329 24.27208662 27.42298291 30.03497189 33.09756642 35.71184987 38.54666523 41.54111472 44.4788836 48.41250109 52.09410905 58.47071601 61.85825893 65.89575281 69.48644377 73.83308681 80.36687951 87.4644835 94.02828486 100 106.532211 112.1601433 119.0528882 125.9224572 132.2110828 0
"852" "South Africa" "ZAF" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" NA NA NA NA NA NA NA NA NA NA 18.31858309 21.18580329 24.27208662 27.42298291 30.03497189 33.09756642 35.71184987 38.54666523 41.54111472 44.4788836 48.41250109 52.09410905 58.47071601 61.85825893 65.89575281 69.48644377 73.83308681 80.36687951 87.4644835 94.02828486 100 106.532211 112.1601433 119.0528882 125.9224572 132.2110828 0
"853" "South Africa" "ZAF" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" 6.620585081 5.360737419 -0.383390769 -1.846544477 5.09911491 -1.211483719 0.017834778 2.100735221 4.200132549 2.394784159 -0.317785676 -1.018281146 -2.136996308 1.233519912 3.234142952 3.11563361 4.306727868 2.646829095 0.517360382 2.358107754 4.154544583 2.735495291 3.667796877 2.949078146 4.554569921 5.277111735 5.603664789 5.36046514 3.191051645 -1.538100864 3.039777063 3.284197135 2.213258978 2.489283287 1.699597618 1.298851191 0
"854" "South Africa" "ZAF" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" 2853.928189 3004.789816 2701.523815 2826.705708 2728.787432 2098.305925 2434.013951 3116.813223 3362.111093 3584.101364 3140.590346 3288.289972 3481.407858 3389.987934 3445.701083 3752.649192 3496.972929 3555.004676 3161.120278 3088.863784 3037.22503 2681.7081 2518.398261 3775.608275 4863.51688 5414.634326 5631.703485 6125.039984 5786.59972 5888.602084 7362.76139 8049.954224 7548.163698 6876.953821 6479.625659 5769.77258 0
"855" "South Africa" "ZAF" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" 3.993959165 2.705493627 -2.929297034 -4.342439706 2.504548235 -3.541880028 -2.207451096 -0.060579318 2.031429938 0.203879712 -2.562004949 -3.378769424 -4.553820853 -1.251996331 0.844204225 0.954307372 2.370833571 0.945778273 -1.010611301 0.854683498 2.616183266 1.792138041 2.441236107 1.701063618 3.256567257 3.939286273 4.230609628 3.959418023 1.788183674 -2.906102175 1.577195725 1.786900752 0.700360061 0.940868452 0.13169695 -0.294402135 0
"856" "South Africa" "ZAF" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" 13.66024518 15.25423729 14.63903743 12.303207 11.52647975 16.29422719 18.65492394 16.16059379 12.77955272 14.73087819 14.32098765 15.33477322 13.87470208 9.717446554 8.938547486 8.680425266 7.354125906 8.597770154 6.880552813 5.181490718 5.338953284 5.701900634 9.164037855 5.858979916 1.385381833 3.399299946 4.641624894 7.098419808 11.53645077 7.13 4.257415985 5.000472634 5.653583003 5.751533742 6.067198453 4.588271042 0
"857" "South Africa" "ZAF" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" 24.8788326 10.13394843 13.98493887 16.52223846 11.47755752 16.8151829 17.15231918 14.47899904 15.14927157 17.2245215 15.47712431 15.65197583 14.56769558 12.98156329 9.524817161 10.19676175 7.898718058 7.938024398 7.768374965 7.071954852 8.843786474 7.604663831 12.24055287 5.793571813 6.527008604 5.449047625 6.255382788 8.849410175 8.831503768 7.504533385 6.350977419 6.532210955 5.282845756 6.145449385 5.770182567 4.994046164 0
"858" "South Africa" "ZAF" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" 3.958333333 5.8125 6.333333333 2.958333333 4.041666667 4.479166667 3.358333333 3.8 1.791666667 1.708333333 2.1375 3.008333333 5.126666667 4.654166667 4.470833333 4.354166667 4.6125 4.625 5.295833333 5.759166667 5.304166667 4.4 4.975833333 5.198333333 4.738333333 4.5825 4.028333333 4.014166667 3.5125 3.171666667 3.368333333 3.3275 3.313333333 3.3475 3.324166667 3.263333333 0
"859" "South Africa" "ZAF" "Lending interest rate (%)" "FR.INR.LEND" 9.5 14 19.33333333 16.66666667 22.33333333 21.5 14.33333333 12.5 15.33333333 19.83333333 21 20.3125 18.90583333 16.15833333 15.58333333 17.89583333 19.52083333 20 21.79166667 18 14.5 13.77083333 15.75 14.95833333 11.29166667 10.625 11.16666667 13.16666667 15.125 11.70833333 9.833333333 9 8.75 8.5 9.125 9.416666667 0
"860" "South Africa" "ZAF" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" 67.27793006 83.51743862 94.13653729 93.20795965 60.7510873 80.10138751 125.0206131 129.207693 106.6403949 112.8278292 118.4464176 149.0233862 121.9261346 161.6394381 185.7022326 178.4310249 163.6572329 150.760638 122.3272304 190.1014429 149.8225367 121.3596932 157.5984218 148.7805871 193.5836198 213.0987055 261.8304694 276.6006789 168.3231334 269.998391 246.4389604 189.4816017 229.0334583 257.1606 266.1904455 231.8619658 0
"861" "South Africa" "ZAF" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" 55829970000 74856260000 7.7848e+10 82756160000 53388340000 55436930000 1.02652e+11 1.38788e+11 1.26189e+11 1.45438e+11 1.36869e+11 1.84705e+11 1.64046e+11 2.17098e+11 2.59523e+11 2.77389e+11 2.41571e+11 2.3004e+11 1.68536e+11 2.59739e+11 2.04301e+11 1.47472e+11 1.81998e+11 2.60748e+11 4.4252e+11 5.4931e+11 7.11232e+11 8.28185e+11 4.827e+11 7.99024e+11 9.25007e+11 7.89037e+11 9.07723e+11 9.42812e+11 9.33931e+11 7.35945e+11 0
"862" "South Africa" "ZAF" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -134576267.8 0 0 0 0 -14989200.27 43567095.17 52406685.97 30439851.71 30238228.07 27974624.83 25494143.09 25728188.3 30763678.07 33326106.18 29138093.64 25239151.06 21761207.95 19138185.97 0
"863" "South Africa" "ZAF" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" 753701224.9 -1402887870 843378946.3 951792292.9 -591803494.1 1459804633 2866595730 4406303404 1628512253 1202745945 1391678548 1575384758 758861776.5 335788453.9 -484865648.5 -3385215878 -4125682218 -3551318392 -4036370205 -1231248288 450980586.2 1291850524 308086539.6 1553824792 -1110683710 -6826499047 -12432250110 -15823304424 -9770187605 -14376173567 -7508503765 -12417235678 -24265303539 -18617944939 -22843647768 -15953929755 0
"864" "South Africa" "ZAF" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" 0 0 0 0 0 -157104948.7 -599558289.6 -623057064.1 -267543312.6 442636758.8 388455471.1 -1445667665 -187862179.2 895210091.3 88086565.67 2913599631 2318458693 5472631191 8632316071 9001053716 4168642221 -962206104.6 -388001064.5 685321877.4 6661132853 7230025207 14958983803 8669901672 -4706978805 9363573950 5826049294 63234623.17 7159071796 7282900940 9337805651 8499112927 0
"865" "South Africa" "ZAF" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" 0 0 0 0 0 13056248.22 766906602.4 819099672.7 335882214.9 -94297349.18 -6492008.6 -236019741.1 -1743340519 -747413224 -2835619307 -2489795309 -2445473459 -6687318898 -4294494584 -8686039874 1864392503 8301707614 417224982.8 -723417159.3 -6358819098 -4807353843 -19627405230 -10242422638 14302655800 -11621961609 -9772901422 -7725313727 -13520041601 -11014274330 -13578311892 -10280699697 0
"866" "South Africa" "ZAF" "Real interest rate (%)" "FR.INR.RINR" -12.31500349 3.510317779 4.692193997 0.123949049 9.738081866 4.010452223 -2.406256972 -1.728700511 0.159846221 2.225483033 4.7826578 4.029783443 3.786527895 2.811759681 5.531637787 6.986658651 10.77131915 11.17490863 13.01243682 10.20626285 5.196634286 5.730392422 3.12671939 8.66287182 4.472723044 4.908486602 4.622150662 3.966265398 5.782789003 3.910346676 3.274399539 2.316472195 3.293180593 2.218230389 3.171798849 4.212258375 0
"867" "Spain" "ESP" "Consumer price index (2010=100, December)" "GFDD.OE.01" 22.62 25.88 29.5 33.11 36.09 39.04 42.27 44.21 46.79 50.02 53.29 56.24 59.25 62.16 64.86 67.67 69.84 71.25 72.25 74.35 77.3 79.39 82.56 84.71 87.45 90.71 93.13 97.06 98.45 99.24 102.2 104.63 107.63 107.9 106.78 106.8 1
"868" "Spain" "ESP" "Stock market total value traded to GDP (%)" "GFDD.DM.02" 0.42 0.54 0.65 0.62 0.97 1.63 4.03 9.21 9.35 7.89 8.56 8.07 7 7.25 10.61 11.55 13.16 23.65 45.47 108.84 206.69 242.95 145.06 63.96 71.91 79.49 98.33 131.26 128.53 96.71 89.84 86.31 70.98 65.69 68.82 75.17 1
"869" "Spain" "ESP" "Stock market turnover ratio (%)" "GFDD.EM.01" 2.75 5.4 4.88 6.54 10.71 12.21 22.42 33.23 16.43 19.49 15.51 14.31 11.09 14.9 16.25 11.22 14.77 23.51 32.51 81.54 206.09 309.8 94.89 96.91 99.11 103.32 130.81 141.42 118.95 110.29 108.87 99.86 89.1 85.77 94.34 121.31 1
"870" "Spain" "ESP" "Stock price volatility" "GFDD.SM.01" NA NA NA NA NA NA NA NA 25.53 13.48 13.56 21.58 17.93 18.26 17.39 17.09 13.91 15.8 23.68 29.82 22.27 24.78 28.45 29.91 18.53 12 11.43 14.42 23.68 36.7 29.76 27.56 28.92 26.41 18.04 19.68 1
"871" "Spain" "ESP" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" 21.29788379 24.39822517 27.91351122 31.31266496 34.84295687 37.91524381 41.25045953 43.41456566 45.51603863 48.607246 51.87265185 54.95146307 58.20773491 60.86703446 63.73902577 66.71866783 69.09285601 70.45447479 71.7462837 73.40410513 75.92378492 78.65028463 81.06231368 83.5265147 86.06362107 88.96371937 92.09112764 94.65773543 98.51566362 98.23194162 100 103.1961464 105.7203243 107.2094441 107.0476968 106.5119645 1
"872" "Spain" "ESP" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" -2.403777587 -2.651679101 -2.326890889 -1.767405673 1.0356839 1.544887883 1.56170521 -0.082882515 -1.011756173 -2.641113339 -3.365607924 -3.439494772 -3.42293917 -1.108333215 -1.207539006 -0.320889853 -0.348514725 -0.140933951 -1.175201298 -3.295510743 -4.42799365 -4.401195898 -3.724588363 -3.869136915 -5.588911343 -7.518094188 -8.995085789 -9.675641052 -9.330088135 -4.250610032 -3.937102804 -3.16267537 -0.255975705 1.524057932 1.028574783 1.358553549 1
"873" "Spain" "ESP" "GDP (current US$)" "NY.GDP.MKTP.CD" 2.32135e+11 2.02257e+11 1.95464e+11 1.70487e+11 1.71635e+11 1.80302e+11 2.50638e+11 3.17882e+11 3.75139e+11 4.13631e+11 5.35101e+11 5.75599e+11 6.29202e+11 5.23649e+11 5.29122e+11 6.1294e+11 6.40998e+11 5.88692e+11 6.17042e+11 6.33194e+11 5.95403e+11 6.25976e+11 7.05146e+11 9.06853e+11 1.06956e+12 1.15728e+12 1.26455e+12 1.47934e+12 1.63499e+12 1.49907e+12 1.43159e+12 1.48802e+12 1.33595e+12 1.36178e+12 1.37586e+12 1.19296e+12 1
"874" "Spain" "ESP" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" 20.26063583 22.76306593 25.85481914 28.92746939 32.0703619 34.82696327 38.61572469 40.91111995 43.33965565 46.32844243 49.72258049 53.17091079 56.73908897 59.31347832 61.61474755 64.65428298 66.89834712 68.4917507 70.22648225 72.0978165 74.4597992 77.49766242 80.68676923 83.84881016 87.13675317 90.75239665 94.36271229 97.50615725 99.58842633 99.83992805 100 100.0289692 100.0969433 100.4508188 100.1849077 100.6885816 1
"875" "Spain" "ESP" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" NA NA NA NA NA NA NA NA NA NA 49.72258049 53.17091079 56.73908897 59.31347832 61.61474755 64.65428298 66.89834712 68.4917507 70.22648225 72.0978165 74.4597992 77.49766242 80.68676923 83.84881016 87.13675317 90.75239665 94.36271229 97.50615725 99.58842633 99.83992805 100 100.0289692 100.0969433 100.4508188 100.1849077 100.6885816 1
"876" "Spain" "ESP" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" 2.208728136 -0.132468629 1.246461737 1.770115752 1.78468753 2.321435858 3.253321719 5.547122621 5.094324229 4.8270303 3.781393447 2.546000579 0.929215423 -1.031491774 2.383195323 2.757494028 2.674639067 3.689613998 4.305978447 4.484901183 5.289093179 4.001069225 2.879762121 3.187571476 3.166746501 3.723102943 4.174119116 3.768895263 1.115972755 -3.57381203 0.013786544 -1.000080488 -2.929811429 -1.705894868 1.378998287 3.204680464 1
"877" "Spain" "ESP" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" 6191.714945 5356.577832 5145.694384 4466.336264 4477.793724 4686.891069 6495.811997 8217.234257 9676.769252 10652.95797 13767.38147 14771.6723 16068.42672 13303.67613 13378.84984 15429.93942 16069.20709 14696.21611 15340.33211 15678.21523 14676.70609 15323.6114 17019.53541 21495.70741 24918.64584 26510.71745 28482.60948 32709.40104 35578.73619 32333.4661 30736.00228 31834.21816 28562.29324 29210.09342 29600.47225 25683.84565 1
"878" "Spain" "ESP" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" 1.391315447 -0.839887527 0.640409127 1.275514619 1.362897171 1.951329183 2.945279418 5.273762861 4.871692097 4.662815227 3.675767843 2.285324772 0.436115096 -1.543358288 1.896906891 2.30495705 2.247872367 3.25594003 3.875202774 4.062256937 4.819357634 3.281730235 1.436703614 1.338243755 1.40190868 1.985575466 2.428008519 1.865717665 -0.484361943 -4.424122162 -0.445626836 -1.351240941 -2.992814729 -1.383287264 1.682525349 3.278416032 1
"879" "Spain" "ESP" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" 15.54989204 14.55703958 14.40795807 12.17744951 11.27432596 8.817526449 8.796503424 5.24625945 4.840479089 6.791468379 6.717940458 5.935326449 5.925723648 4.568636022 4.718467624 4.674753058 3.558506581 1.970708492 1.83353706 2.310672196 3.43261428 3.591100876 3.066777271 3.03988488 3.037486218 3.369714479 3.515374911 2.787030473 4.075660764 -0.287996835 1.79988133 3.196146412 2.446000185 1.408546292 -0.150870313 -0.500461321 1
"880" "Spain" "ESP" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" 13.35482705 12.35119231 13.58232333 11.88424575 10.8647337 8.595479444 10.87881649 5.94419832 5.936126193 6.896194091 7.326251187 6.935139471 6.710771216 4.537241245 3.879841988 4.93312973 3.470866941 2.381828025 2.532759835 2.66471307 3.276080763 4.07987029 4.11510064 3.918908845 3.921275695 4.149389716 3.97820418 3.331236337 2.135525738 0.252541113 0.16032859 0.028969174 0.067954488 0.353532754 -0.264717726 0.502744265 1
"881" "Spain" "ESP" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" 3.8 3.85 2.7175 2.6875 4.2775 2.988333334 3.14 7.396666667 3.370833333 6.295 5.350833333 3.904166667 3.7925 3.15 2.245 2.368333333 2.381666667 2.12 2.091666667 2.0975 2.221666667 2.081666667 1.805833333 6.095833333 6.101666667 5.903333333 5.98 6.015 6.3825 8.2375 NA NA NA NA NA NA 1
"882" "Spain" "ESP" "Lending interest rate (%)" "FR.INR.LEND" 16.85 15.26 14.975 15.00083333 16.575 13.5175 12.19 16.36166667 12.43083333 15.84083333 16.005 14.37583333 14.22583333 12.77833333 8.9475 10.04666667 8.496666667 6.0775 5.013333333 3.945 5.175833333 5.164166667 4.305833333 8.1775 8.0625 7.97 8.734166667 9.893333333 11.01583333 10.71833333 NA NA NA NA NA NA 1
"883" "Spain" "ESP" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" 7.135855459 8.245888264 5.713643768 6.370267829 7.709519782 10.82024902 19.52057131 22.363713 24.23209718 29.65256158 20.82764341 25.68090266 18.47165578 22.66168766 29.29083724 31.09123697 37.60199565 49.32679696 65.17589541 68.05181178 84.68543906 74.79572867 65.4558724 80.08388915 87.94988943 82.94564218 104.6153756 121.6645253 58.0035879 95.69505968 81.84095545 69.2859962 74.48569508 81.99301036 72.16696866 65.98672815 1
"884" "Spain" "ESP" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" 16564790000 16677890000 11168140000 10860470000 13232270000 19509170000 48926060000 71090260000 90903980000 1.22652e+11 1.11449e+11 1.47819e+11 1.16224e+11 1.18668e+11 1.54984e+11 1.90571e+11 2.41028e+11 2.90383e+11 4.02163e+11 4.309e+11 5.04219e+11 4.68203e+11 4.61559e+11 7.26243e+11 9.40673e+11 9.5991e+11 1.32292e+12 1.79983e+12 9.48352e+11 1.43454e+12 1.17162e+12 1.03099e+12 9.95088e+11 1.11656e+12 9.92914e+11 7.87192e+11 1
"885" "Spain" "ESP" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" 0 0 0 0 0 0 0 0 0 0 1474196677 3228912746 3673223699 2769518796 2180334332 5861086471 6334410013 6107394369 5966006709 6593523885 4329832741 4264190700 6663102924 9474199965 9606753246 9046540706 7121770775 5910706569 6985172955 4629694947 6500000760 5642184819 6642102458 8806437936 6598655170 7731634725 1
"886" "Spain" "ESP" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" -5808688210 -6782494197 -5528884116 -4334036216 -132072497.9 971577391.3 4001279829 -1513472066 -6185358453 -13469698363 -15790023301 -17713736787 -23769857770 -4771285978 -4454441311 263162403.6 2793169645 2534271756 -1279895424 -12047546700 -18131342487 -19511968880 -14178595919 -19695438078 -42972730324 -75435629486 -1.06626e+11 -1.37395e+11 -1.47829e+11 -70649972281 -57048021413 -41402993860 2083826959 44484481928 14361794337 27805419813 1
"887" "Spain" "ESP" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" 14185791.37 114964596.4 12627517.95 47626572.37 228870389.7 487983034 1681920024 3433600198 2099541126 6386608543 4308728381 2771685273 3647910493 6599823516 1154336970 4215932130 146653324.1 -292407272.6 10072549362 9347335971 19691791934 7958757976 2809342147 -3650362292 10917791162 -9572726479 -24005169997 15595261603 -2489070051 9058882932 -4722389318 4210678590 9821656931 28576289884 33958147874 40453231856 1
"888" "Spain" "ESP" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" 216703.4854 -102809917.8 67883397.66 -41732661.02 -53750722.58 -231555163.8 -1228087279 -3799120481 -2291109358 -7988870776 -9024595573 -20157684499 -9269010390 -48746463792 22347452375 -21165875761 528691189.6 4675292647 27455521840 2474411752 1174859668 17016926420 -4929880410 46215585685 -1.01814e+11 -52981549121 -2.31729e+11 -1.17198e+11 -3164778980 -71788415149 -45979673731 44059966180 54370935338 -85058460874 -12758591401 11238008589 1
"889" "Spain" "ESP" "Real interest rate (%)" "FR.INR.RINR" 3.083391367 2.589031441 1.226138568 2.7855464 5.150660729 4.532435955 1.182537435 9.83297671 6.13077651 8.367593737 8.086324378 6.958137334 7.042458818 7.883403073 4.878384406 4.873138683 4.857212348 3.609695242 2.419298478 1.247056454 1.839489412 1.041792591 0.183194073 4.097994487 3.984962923 3.668394308 4.573999449 6.350545323 8.694631502 10.43942837 NA NA NA NA NA NA 1
"890" "Sweden" "SWE" "Consumer price index (2010=100, December)" "GFDD.OE.01" 34.78 37.99 41.62 45.46 49.19 51.94 53.66 56.43 59.81 63.74 70.72 76.3 77.66 80.77 82.78 84.64 84.27 85.66 84.7 85.83 86.78 89.09 90.94 92.1 92.36 93.17 94.7 97.97 98.85 99.42 101.74 104.07 104.01 104.16 103.83 103.88 1
"891" "Sweden" "SWE" "Stock market total value traded to GDP (%)" "GFDD.DM.02" 1.42 2.03 3.37 6.51 8.2 8.44 10.12 10.73 9.61 8.38 7.05 6.75 8.85 14.87 28.64 37.16 41.08 50.56 64.83 75.18 109.94 133.25 95.89 64.03 69.21 111.65 136.4 174.2 160.76 109.48 86.92 88.26 79.01 NA NA NA 1
"892" "Sweden" "SWE" "Stock market turnover ratio (%)" "GFDD.EM.01" 14.97 25.94 28.24 43.57 31.43 34.84 31.19 27.57 21.6 16.79 13.66 21.48 31.84 50.6 79.9 65.56 61.4 64.21 75.15 66.99 114.1 112.99 85.97 78.21 118.49 119.91 137.98 156.87 144.09 120.59 85.11 90.46 74.52 NA NA NA 1
"893" "Sweden" "SWE" "Stock price volatility" "GFDD.SM.01" NA NA NA NA NA NA NA NA 27.34 16.74 17.43 24.44 20.76 24.33 19.27 16.2 15.08 16.52 23.65 28.75 26.6 32.8 33.02 32.41 20.83 14.74 14.93 19.21 25.53 38.89 27.72 21.01 26.55 18.43 13.19 15.88 1
"894" "Sweden" "SWE" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" 33.06085677 37.06397551 40.24332791 43.82767579 47.3431469 50.83106729 52.98277805 55.21989602 58.42128899 62.18196145 68.69219516 75.10600137 76.81965578 80.39022831 82.15898415 84.23630798 84.63303827 85.07109462 84.95538162 85.34109161 86.22629605 88.30086482 90.20682321 91.94389573 92.28745313 92.70567297 93.96666915 96.04537052 99.34649706 98.85526783 100 102.9611507 103.8758344 103.8298247 103.6433064 103.5948172 1
"895" "Sweden" "SWE" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" -3.091691771 -2.172350274 -2.913124598 -0.700111708 0.683532014 -0.897927068 0.021814401 -0.011796553 -0.261660182 -1.443244193 -2.455452249 -1.721053079 -3.149163967 -1.981068893 0.3284785 1.870982897 2.045185233 2.800119794 3.578515692 3.979292554 4.499134313 6.237955476 4.718188664 5.91103211 5.99999193 6.061895864 8.206235302 8.184948773 7.938844919 6.032299105 5.978124217 5.557856387 5.595690938 5.264135717 4.624901402 4.695879328 1
"896" "Sweden" "SWE" "GDP (current US$)" "NY.GDP.MKTP.CD" 1.40089e+11 1.27858e+11 1.12768e+11 1.03534e+11 1.07662e+11 1.12514e+11 1.48376e+11 1.80429e+11 2.04068e+11 2.14875e+11 2.58154e+11 2.70363e+11 2.80312e+11 2.09951e+11 2.2608e+11 2.64052e+11 2.88104e+11 2.64478e+11 2.668e+11 2.70848e+11 2.59802e+11 2.39917e+11 2.63926e+11 3.31109e+11 3.81705e+11 3.89042e+11 4.20032e+11 4.87816e+11 5.13966e+11 4.29657e+11 4.88378e+11 5.6311e+11 5.43881e+11 5.78742e+11 5.73818e+11 4.95694e+11 1
"897" "Sweden" "SWE" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" 31.81323597 34.60241121 37.39987962 41.12268682 44.26280782 47.0976224 50.07547468 52.43951241 55.885421 60.31415445 66.02820929 71.47341633 72.19911537 73.79635555 75.68387093 78.55867203 79.3751384 80.6207434 81.24997127 82.00968349 83.28803915 85.37430258 86.73650473 88.26143713 88.64028844 89.35267568 90.97989746 93.60458448 96.71396258 99.01878777 100 101.1842444 102.2580128 103.3372714 105.1739568 107.3157178 1
"898" "Sweden" "SWE" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" NA NA NA NA NA NA NA NA NA NA 66.02820929 71.47341633 72.19911537 73.79635555 75.68387093 78.55867203 79.3751384 80.6207434 81.24997127 82.00968349 83.28803915 85.37430258 86.73650473 88.26143713 88.64028844 89.35267568 90.97989746 93.60458448 96.71396258 99.01878777 100 101.1842444 102.2580128 103.3372714 105.1739568 107.3157178 1
"899" "Sweden" "SWE" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" 1.699971419 0.454830446 1.248664676 1.90063869 4.229535244 2.160373742 2.691323192 3.353842968 2.559038704 2.654806911 0.754674751 -1.145974861 -1.158592739 -2.065616382 4.087601987 4.024306541 1.517861239 2.900482859 4.226791693 4.530152752 4.735287133 1.563410279 2.073577213 2.385740236 4.32052981 2.818329618 4.688127152 3.404948895 -0.557047628 -5.18465903 5.988926547 2.664407951 -0.286320615 1.241204917 2.604326565 4.084960074 1
"900" "Sweden" "SWE" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" 16856.76109 15366.66859 13545.25912 12430.45893 12914.33068 13474.16135 17727.49533 21485.29387 24188.76594 25300.39512 30162.31577 31374.11699 32338.50395 24080.89967 25747.24169 29914.33175 32587.2641 29897.79263 30143.62746 30577.08177 29283.00505 26969.24457 29571.70446 36961.42537 42442.22045 43085.35315 46256.4716 53324.37937 55746.84238 46207.0592 52076.25591 59593.28711 57134.07707 60283.24522 59180.19898 50585.25847 1
"901" "Sweden" "SWE" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" 1.493733139 0.334436815 1.190775376 1.85451504 4.134865287 1.991774097 2.452772632 3.009547751 2.088760557 1.972191251 -0.020759193 -1.817515166 -1.736630336 -2.632808464 3.350468242 3.479916372 1.35642702 2.841576642 4.168949245 4.448727112 4.567242893 1.291108144 1.74193088 2.005478025 3.911043998 2.407936366 4.100926289 2.640983001 -1.328731592 -5.988964284 5.089185551 1.89205741 -1.021244095 0.386963246 1.591300229 2.990107772 1
"902" "Sweden" "SWE" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" 13.70358325 12.10833333 8.578012339 8.906688574 8.021121448 7.367318436 4.233062331 4.222349332 5.797535299 6.437161047 10.46964998 9.337023222 2.281647775 4.647993401 2.200212482 2.52841957 0.470973017 0.517594974 -0.136019172 0.454014788 1.037254649 2.405958341 2.158482136 1.925655349 0.373659829 0.453170853 1.360214686 2.212168834 3.437049106 -0.494460544 1.157988027 2.961150738 0.888377507 -0.04429297 -0.179638494 -0.046784745 1
"903" "Sweden" "SWE" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" 11.71650993 8.76734213 8.084605407 9.954061992 7.635982076 6.404506897 6.322723174 4.720949208 6.571206402 7.924666874 9.47382069 8.246788902 1.015341203 2.212271112 2.557735226 3.798432968 1.039307752 1.569263408 0.780478869 0.935030756 1.558786239 2.504877591 1.595564606 1.758120647 0.429237637 0.803683346 1.821122617 2.884908744 3.321822446 2.383135937 0.990935406 1.184244424 1.061201134 1.055426943 1.777369788 2.036398617 1
